"","Date","Soybean","Year","Month","Quarter","Oil","CPI","PPI","US_GDP","CHN_GDP","D0","D1","D2","D3","D4"
"202",2002-10-18,5.46,2002,10,4,29.56,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"203",2002-10-21,5.51,2002,10,4,28.31,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"204",2002-10-22,5.465,2002,10,4,27.93,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"205",2002-10-23,5.545,2002,10,4,28.19,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"206",2002-10-24,5.575,2002,10,4,27.87,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"207",2002-10-25,5.57,2002,10,4,27.09,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"208",2002-10-28,5.4565,2002,10,4,27.25,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"209",2002-10-29,5.579,2002,10,4,26.81,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"210",2002-10-30,5.5775,2002,10,4,26.85,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"211",2002-10-31,5.6625,2002,10,4,27.18,181.2,133.2,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"212",2002-11-01,5.6875,2002,11,4,27.04,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"213",2002-11-04,5.7275,2002,11,4,26.89,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"214",2002-11-05,5.7275,2002,11,4,26.06,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"215",2002-11-06,5.75,2002,11,4,25.72,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"216",2002-11-07,5.6825,2002,11,4,25.36,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"217",2002-11-08,5.585,2002,11,4,25.83,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"218",2002-11-11,5.6825,2002,11,4,26.02,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"219",2002-11-12,5.625,2002,11,4,26.19,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"220",2002-11-13,5.63,2002,11,4,25.28,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"221",2002-11-14,5.6725,2002,11,4,25.4,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"222",2002-11-15,5.6325,2002,11,4,25.5,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"223",2002-11-18,5.665,2002,11,4,26.71,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"224",2002-11-19,5.7375,2002,11,4,26.41,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"225",2002-11-20,5.7575,2002,11,4,27,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"226",2002-11-21,5.695,2002,11,4,27.07,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"227",2002-11-22,5.7175,2002,11,4,27.73,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"228",2002-11-25,5.7225,2002,11,4,27.01,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"229",2002-11-26,5.73,2002,11,4,26.6,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"230",2002-11-27,5.7725,2002,11,4,26.87,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"231",2002-11-29,5.7875,2002,11,4,NA,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"232",2002-12-02,5.785,2002,12,4,27.27,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"233",2002-12-03,5.645,2002,12,4,27.34,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"234",2002-12-04,5.6625,2002,12,4,26.8,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"235",2002-12-05,5.62,2002,12,4,27.27,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"236",2002-12-06,5.6325,2002,12,4,27.03,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"237",2002-12-09,5.62,2002,12,4,27.29,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"238",2002-12-10,5.64,2002,12,4,27.73,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"239",2002-12-11,5.68,2002,12,4,27.49,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"240",2002-12-12,5.76,2002,12,4,28.2,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"241",2002-12-13,5.72,2002,12,4,28.39,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"242",2002-12-16,5.615,2002,12,4,30.15,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"243",2002-12-17,5.56,2002,12,4,30.04,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"244",2002-12-18,5.6025,2002,12,4,30.41,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"245",2002-12-19,5.6375,2002,12,4,30.57,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"246",2002-12-20,5.72,2002,12,4,30.57,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"247",2002-12-23,5.7275,2002,12,4,32.09,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"248",2002-12-26,5.6505,2002,12,4,32.61,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"249",2002-12-27,5.6845,2002,12,4,32.68,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"250",2002-12-30,5.6365,2002,12,4,31.41,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"251",2002-12-31,5.659,2002,12,4,31.21,181.5,133.1,13559.032,1470550.015082,21634.46,9537.02,4338.82,2206.23,421.75
"252",2003-01-02,5.81,2003,1,1,31.97,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"253",2003-01-03,5.7775,2003,1,1,33.26,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"254",2003-01-06,5.77,2003,1,1,32.29,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"255",2003-01-07,5.7975,2003,1,1,31.2,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"256",2003-01-08,5.82,2003,1,1,30.66,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"257",2003-01-09,5.7975,2003,1,1,31.95,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"258",2003-01-10,5.5675,2003,1,1,31.59,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"259",2003-01-13,5.48,2003,1,1,32.08,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"260",2003-01-14,5.5,2003,1,1,32.42,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"261",2003-01-15,5.4975,2003,1,1,33.23,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"262",2003-01-16,5.49,2003,1,1,33.58,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"263",2003-01-17,5.56,2003,1,1,33.88,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"264",2003-01-21,5.56,2003,1,1,34.62,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"265",2003-01-22,5.6,2003,1,1,34.32,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"266",2003-01-23,5.615,2003,1,1,33.9,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"267",2003-01-24,5.69,2003,1,1,34.98,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"268",2003-01-27,5.6725,2003,1,1,32.43,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"269",2003-01-28,5.7325,2003,1,1,32.7,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"270",2003-01-29,5.6125,2003,1,1,33.54,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"271",2003-01-30,5.685,2003,1,1,33.78,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"272",2003-01-31,5.64,2003,1,1,33.51,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"273",2003-02-03,5.68,2003,2,1,32.84,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"274",2003-02-04,5.705,2003,2,1,33.61,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"275",2003-02-05,5.63,2003,2,1,33.91,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"276",2003-02-06,5.625,2003,2,1,34.36,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"277",2003-02-07,5.5575,2003,2,1,35.05,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"278",2003-02-10,5.6475,2003,2,1,34.46,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"279",2003-02-11,5.72,2003,2,1,35.43,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"280",2003-02-12,5.6325,2003,2,1,35.83,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"281",2003-02-13,5.7175,2003,2,1,36.63,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"282",2003-02-14,5.73,2003,2,1,36.61,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"283",2003-02-18,5.74,2003,2,1,36.88,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"284",2003-02-19,5.7175,2003,2,1,37.02,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"285",2003-02-20,5.685,2003,2,1,36.45,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"286",2003-02-21,5.74,2003,2,1,36.76,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"287",2003-02-24,5.7225,2003,2,1,37.29,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"288",2003-02-25,5.759,2003,2,1,36.06,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"289",2003-02-26,5.7915,2003,2,1,37.96,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"290",2003-02-27,5.818,2003,2,1,36.83,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"291",2003-02-28,5.754,2003,2,1,36.76,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"292",2003-03-03,5.7675,2003,3,1,36.1,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"293",2003-03-04,5.71,2003,3,1,36.95,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"294",2003-03-05,5.675,2003,3,1,36.86,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"295",2003-03-06,5.6225,2003,3,1,37.21,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"296",2003-03-07,5.6325,2003,3,1,37.76,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"297",2003-03-10,5.6575,2003,3,1,37.18,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"298",2003-03-11,5.715,2003,3,1,36.81,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"299",2003-03-12,5.655,2003,3,1,37.87,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"300",2003-03-13,5.7525,2003,3,1,36.05,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"301",2003-03-14,5.745,2003,3,1,35.41,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"302",2003-03-17,5.6825,2003,3,1,34.92,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"303",2003-03-18,5.74,2003,3,1,31.55,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"304",2003-03-19,5.705,2003,3,1,30.01,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"305",2003-03-20,5.745,2003,3,1,28.62,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"306",2003-03-21,5.7675,2003,3,1,27.18,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"307",2003-03-24,5.6975,2003,3,1,29.51,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"308",2003-03-25,5.735,2003,3,1,33.42,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"309",2003-03-26,5.69,2003,3,1,28.71,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"310",2003-03-27,5.8025,2003,3,1,30.31,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"311",2003-03-28,5.8,2003,3,1,30.21,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"312",2003-03-31,5.745,2003,3,1,31.14,181.5,133.1,13559.032,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"313",2003-04-01,5.7375,2003,4,2,29.48,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"314",2003-04-02,5.8675,2003,4,2,28.55,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"315",2003-04-03,5.8525,2003,4,2,29.05,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"316",2003-04-04,5.9075,2003,4,2,28.41,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"317",2003-04-07,5.9875,2003,4,2,27.76,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"318",2003-04-08,6.01,2003,4,2,27.97,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"319",2003-04-09,6.04,2003,4,2,28.93,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"320",2003-04-10,6.01,2003,4,2,27.2,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"321",2003-04-11,6.0025,2003,4,2,28.28,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"322",2003-04-14,6.0775,2003,4,2,28.41,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"323",2003-04-15,6.105,2003,4,2,29.46,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"324",2003-04-16,6.0925,2003,4,2,29.16,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"325",2003-04-17,6.22,2003,4,2,30.1,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"326",2003-04-21,6.165,2003,4,2,30.76,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"327",2003-04-22,6.1,2003,4,2,29.92,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"328",2003-04-23,6.03,2003,4,2,28.04,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"329",2003-04-24,6.025,2003,4,2,27.52,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"330",2003-04-25,5.995,2003,4,2,25.92,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"331",2003-04-28,6.063,2003,4,2,25.25,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"332",2003-04-29,6.23,2003,4,2,25.32,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"333",2003-04-30,6.265,2003,4,2,26.09,183.2,136.8,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"334",2003-05-01,6.315,2003,5,2,26.05,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"335",2003-05-02,6.31,2003,5,2,25.74,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"336",2003-05-05,6.2775,2003,5,2,26.43,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"337",2003-05-06,6.295,2003,5,2,25.65,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"338",2003-05-07,6.27,2003,5,2,26.24,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"339",2003-05-08,6.245,2003,5,2,26.94,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"340",2003-05-09,6.38,2003,5,2,27.65,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"341",2003-05-12,6.425,2003,5,2,27.34,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"342",2003-05-13,6.4425,2003,5,2,28.51,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"343",2003-05-14,6.4925,2003,5,2,29.21,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"344",2003-05-15,6.4875,2003,5,2,28.57,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"345",2003-05-16,6.42,2003,5,2,29.07,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"346",2003-05-19,6.37,2003,5,2,28.84,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"347",2003-05-20,6.4275,2003,5,2,29.29,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"348",2003-05-21,6.4,2003,5,2,29.51,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"349",2003-05-22,6.2675,2003,5,2,29.09,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"350",2003-05-23,6.2825,2003,5,2,29.74,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"351",2003-05-27,6.305,2003,5,2,29.24,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"352",2003-05-28,6.23,2003,5,2,28.46,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"353",2003-05-29,6.3,2003,5,2,29.15,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"354",2003-05-30,6.245,2003,5,2,29.56,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"355",2003-06-02,6.125,2003,6,2,30.72,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"356",2003-06-03,6.1025,2003,6,2,30.78,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"357",2003-06-04,6.1525,2003,6,2,29.81,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"358",2003-06-05,6.1875,2003,6,2,30.84,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"359",2003-06-06,6.315,2003,6,2,31.26,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"360",2003-06-09,6.255,2003,6,2,31.36,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"361",2003-06-10,6.335,2003,6,2,31.72,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"362",2003-06-11,6.295,2003,6,2,32.17,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"363",2003-06-12,6.245,2003,6,2,31.41,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"364",2003-06-13,6.145,2003,6,2,30.63,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"365",2003-06-16,6.1725,2003,6,2,31.14,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"366",2003-06-17,6.2125,2003,6,2,31.08,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"367",2003-06-18,6.29,2003,6,2,30.28,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"368",2003-06-19,6.3,2003,6,2,29.86,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"369",2003-06-20,6.2925,2003,6,2,30.63,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"370",2003-06-23,6.3025,2003,6,2,30.22,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"371",2003-06-24,6.3575,2003,6,2,30.05,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"372",2003-06-25,6.419,2003,6,2,31.65,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"373",2003-06-26,6.2645,2003,6,2,28.97,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"374",2003-06-27,6.273,2003,6,2,29.18,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"375",2003-06-30,6.1565,2003,6,2,30.15,182.9,136.7,13751.543,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"376",2003-07-01,6.1825,2003,7,3,30.41,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"377",2003-07-02,6.1925,2003,7,3,30.29,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"378",2003-07-03,6.1475,2003,7,3,30.39,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"379",2003-07-07,6.055,2003,7,3,30.08,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"380",2003-07-08,6.0175,2003,7,3,30.32,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"381",2003-07-09,6.1,2003,7,3,30.87,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"382",2003-07-10,6.0275,2003,7,3,31.04,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"383",2003-07-11,6.0425,2003,7,3,31.33,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"384",2003-07-14,5.995,2003,7,3,31.2,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"385",2003-07-15,5.8525,2003,7,3,31.6,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"386",2003-07-16,5.82,2003,7,3,31.2,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"387",2003-07-17,5.7275,2003,7,3,31.44,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"388",2003-07-18,5.605,2003,7,3,31.96,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"389",2003-07-21,5.5775,2003,7,3,31.67,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"390",2003-07-22,5.6175,2003,7,3,30.2,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"391",2003-07-23,5.5675,2003,7,3,30.13,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
"392",2003-07-24,5.4775,2003,7,3,30.72,183.7,137.7,13985.073,1660287.965663,28971.39,18440.31,9149.74,3122.83,88.18
